date,sku,units,price,on_promotion
2023-04-01,SKU-BRAVO,80.0,12.5,False
2023-04-02,SKU-BRAVO,85.0,12.5,False
2023-04-03,SKU-BRAVO,91.0,12.5,False
2023-04-04,SKU-BRAVO,92.0,12.5,False
2023-04-05,SKU-BRAVO,77.0,12.5,False
2023-04-06,SKU-BRAVO,104.0,12.5,False
2023-04-07,SKU-BRAVO,85.0,12.5,False
2023-04-08,SKU-BRAVO,104.0,12.5,False
2023-04-09,SKU-BRAVO,110.0,12.5,False
2023-04-10,SKU-BRAVO,85.0,12.5,False
2023-04-11,SKU-BRAVO,86.0,12.5,False
2023-04-12,SKU-BRAVO,186.0,10.62,True
2023-04-13,SKU-BRAVO,158.0,10.62,True
2023-04-14,SKU-BRAVO,172.0,10.62,True
2023-04-15,SKU-BRAVO,114.0,12.5,False
2023-04-16,SKU-BRAVO,110.0,12.5,False
2023-04-17,SKU-BRAVO,66.0,12.5,False
2023-04-18,SKU-BRAVO,84.0,12.5,False
2023-04-19,SKU-BRAVO,83.0,12.5,False
2023-04-20,SKU-BRAVO,85.0,12.5,False
2023-04-21,SKU-BRAVO,95.0,12.5,False
2023-04-22,SKU-BRAVO,100.0,12.5,False
2023-04-23,SKU-BRAVO,102.0,12.5,False
2023-04-24,SKU-BRAVO,87.0,12.5,False
2023-04-25,SKU-BRAVO,100.0,12.5,False
2023-04-26,SKU-BRAVO,105.0,12.5,False
2023-04-27,SKU-BRAVO,93.0,12.5,False
2023-04-28,SKU-BRAVO,113.0,12.5,False
2023-04-29,SKU-BRAVO,144.0,12.5,False
2023-04-30,SKU-BRAVO,105.0,12.5,False
2023-05-01,SKU-BRAVO,93.0,12.5,False
2023-05-02,SKU-BRAVO,100.0,12.5,False
2023-05-03,SKU-BRAVO,89.0,12.5,False
2023-05-04,SKU-BRAVO,110.0,12.5,False
2023-05-05,SKU-BRAVO,128.0,12.5,False
2023-05-06,SKU-BRAVO,105.0,12.5,False
2023-05-07,SKU-BRAVO,100.0,12.5,False
2023-05-08,SKU-BRAVO,121.0,12.5,False
2023-05-09,SKU-BRAVO,95.0,12.5,False
2023-05-10,SKU-BRAVO,107.0,12.5,False
2023-05-11,SKU-BRAVO,92.0,12.5,False
2023-05-12,SKU-BRAVO,102.0,12.5,False
2023-05-13,SKU-BRAVO,113.0,12.5,False
2023-05-14,SKU-BRAVO,136.0,12.5,False
2023-05-15,SKU-BRAVO,100.0,12.5,False
2023-05-16,SKU-BRAVO,97.0,12.5,False
2023-05-17,SKU-BRAVO,97.0,12.5,False
2023-05-18,SKU-BRAVO,107.0,12.5,False
2023-05-19,SKU-BRAVO,129.0,12.5,False
2023-05-20,SKU-BRAVO,127.0,12.5,False
2023-05-21,SKU-BRAVO,137.0,12.5,False
2023-05-22,SKU-BRAVO,111.0,12.5,False
2023-05-23,SKU-BRAVO,127.0,12.5,False
2023-05-24,SKU-BRAVO,111.0,12.5,False
2023-05-25,SKU-BRAVO,121.0,12.5,False
2023-05-26,SKU-BRAVO,95.0,12.5,False
2023-05-27,SKU-BRAVO,123.0,12.5,False
2023-05-28,SKU-BRAVO,106.0,12.5,False
2023-05-29,SKU-BRAVO,105.0,12.5,False
2023-05-30,SKU-BRAVO,75.0,12.5,False
2023-05-31,SKU-BRAVO,122.0,12.5,False
2023-06-01,SKU-BRAVO,106.0,12.5,False
2023-06-02,SKU-BRAVO,113.0,12.5,False
2023-06-03,SKU-BRAVO,121.0,12.5,False
2023-06-04,SKU-BRAVO,105.0,12.5,False
2023-06-05,SKU-BRAVO,116.0,12.5,False
2023-06-06,SKU-BRAVO,89.0,12.5,False
2023-06-07,SKU-BRAVO,95.0,12.5,False
2023-06-08,SKU-BRAVO,200.0,10.62,True
2023-06-09,SKU-BRAVO,210.0,10.62,True
2023-06-10,SKU-BRAVO,204.0,10.62,True
2023-06-11,SKU-BRAVO,170.0,10.62,True
2023-06-12,SKU-BRAVO,166.0,10.62,True
2023-06-13,SKU-BRAVO,183.0,10.62,True
2023-06-14,SKU-BRAVO,128.0,12.5,False
2023-06-15,SKU-BRAVO,97.0,12.5,False
2023-06-16,SKU-BRAVO,147.0,12.5,False
2023-06-17,SKU-BRAVO,142.0,12.5,False
2023-06-18,SKU-BRAVO,102.0,12.5,False
2023-06-19,SKU-BRAVO,123.0,12.5,False
2023-06-20,SKU-BRAVO,86.0,12.5,False
2023-06-21,SKU-BRAVO,83.0,12.5,False
2023-06-22,SKU-BRAVO,93.0,12.5,False
2023-06-23,SKU-BRAVO,114.0,12.5,False
2023-06-24,SKU-BRAVO,121.0,12.5,False
2023-06-25,SKU-BRAVO,101.0,12.5,False
2023-06-26,SKU-BRAVO,112.0,12.5,False
2023-06-27,SKU-BRAVO,76.0,12.5,False
2023-06-28,SKU-BRAVO,117.0,12.5,False
2023-06-29,SKU-BRAVO,91.0,12.5,False
2023-06-30,SKU-BRAVO,110.0,12.5,False
2023-07-01,SKU-BRAVO,119.0,12.5,False
2023-07-02,SKU-BRAVO,91.0,12.5,False
2023-07-03,SKU-BRAVO,89.0,12.5,False
2023-07-04,SKU-BRAVO,92.0,12.5,False
2023-07-05,SKU-BRAVO,108.0,12.5,False
2023-07-06,SKU-BRAVO,122.0,12.5,False
2023-07-07,SKU-BRAVO,129.0,12.5,False
2023-07-08,SKU-BRAVO,108.0,12.5,False
2023-07-09,SKU-BRAVO,95.0,12.5,False
2023-07-10,SKU-BRAVO,95.0,12.5,False
2023-07-11,SKU-BRAVO,113.0,12.5,False
2023-07-12,SKU-BRAVO,77.0,12.5,False
2023-07-13,SKU-BRAVO,130.0,12.5,False
2023-07-14,SKU-BRAVO,111.0,12.5,False
2023-07-15,SKU-BRAVO,110.0,12.5,False
2023-07-16,SKU-BRAVO,189.0,10.62,True
2023-07-17,SKU-BRAVO,209.0,10.62,True
2023-07-18,SKU-BRAVO,188.0,10.62,True
2023-07-19,SKU-BRAVO,207.0,10.62,True
2023-07-20,SKU-BRAVO,190.0,10.62,True
2023-07-21,SKU-BRAVO,137.0,12.5,False
2023-07-22,SKU-BRAVO,143.0,12.5,False
2023-07-23,SKU-BRAVO,103.0,12.5,False
2023-07-24,SKU-BRAVO,127.0,12.5,False
2023-07-25,SKU-BRAVO,106.0,12.5,False
2023-07-26,SKU-BRAVO,106.0,12.5,False
2023-07-27,SKU-BRAVO,94.0,12.5,False
2023-07-28,SKU-BRAVO,110.0,12.5,False
2023-07-29,SKU-BRAVO,133.0,12.5,False
2023-07-30,SKU-BRAVO,84.0,12.5,False
2023-07-31,SKU-BRAVO,113.0,12.5,False
2023-08-01,SKU-BRAVO,107.0,12.5,False
2023-08-02,SKU-BRAVO,106.0,12.5,False
2023-08-03,SKU-BRAVO,73.0,12.5,False
2023-08-04,SKU-BRAVO,111.0,12.5,False
2023-08-05,SKU-BRAVO,128.0,12.5,False
2023-08-06,SKU-BRAVO,90.0,12.5,False
2023-08-07,SKU-BRAVO,103.0,12.5,False
2023-08-08,SKU-BRAVO,66.0,12.5,False
2023-08-09,SKU-BRAVO,109.0,12.5,False
2023-08-10,SKU-BRAVO,94.0,12.5,False
2023-08-11,SKU-BRAVO,124.0,12.5,False
2023-08-12,SKU-BRAVO,85.0,12.5,False
2023-08-13,SKU-BRAVO,108.0,12.5,False
2023-08-14,SKU-BRAVO,96.0,12.5,False
2023-08-15,SKU-BRAVO,108.0,12.5,False
2023-08-16,SKU-BRAVO,85.0,12.5,False
2023-08-17,SKU-BRAVO,92.0,12.5,False
2023-08-18,SKU-BRAVO,141.0,12.5,False
2023-08-19,SKU-BRAVO,99.0,12.5,False
2023-08-20,SKU-BRAVO,86.0,12.5,False
2023-08-21,SKU-BRAVO,93.0,12.5,False
2023-08-22,SKU-BRAVO,81.0,12.5,False
2023-08-23,SKU-BRAVO,111.0,12.5,False
2023-08-24,SKU-BRAVO,122.0,12.5,False
2023-08-25,SKU-BRAVO,160.0,10.62,True
2023-08-26,SKU-BRAVO,140.0,10.62,True
2023-08-27,SKU-BRAVO,184.0,10.62,True
2023-08-28,SKU-BRAVO,184.0,10.62,True
2023-08-29,SKU-BRAVO,102.0,12.5,False
2023-08-30,SKU-BRAVO,107.0,12.5,False
2023-08-31,SKU-BRAVO,83.0,12.5,False
2023-09-01,SKU-BRAVO,99.0,12.5,False
2023-09-02,SKU-BRAVO,85.0,12.5,False
2023-09-03,SKU-BRAVO,72.0,12.5,False
2023-09-04,SKU-BRAVO,103.0,12.5,False
2023-09-05,SKU-BRAVO,80.0,12.5,False
2023-09-06,SKU-BRAVO,117.0,12.5,False
2023-09-07,SKU-BRAVO,93.0,12.5,False
2023-09-08,SKU-BRAVO,89.0,12.5,False
2023-09-09,SKU-BRAVO,113.0,12.5,False
2023-09-10,SKU-BRAVO,109.0,12.5,False
2023-09-11,SKU-BRAVO,94.0,12.5,False
2023-09-12,SKU-BRAVO,71.0,12.5,False
2023-09-13,SKU-BRAVO,90.0,12.5,False
2023-09-14,SKU-BRAVO,106.0,12.5,False
2023-09-15,SKU-BRAVO,88.0,12.5,False
2023-09-16,SKU-BRAVO,88.0,12.5,False
2023-09-17,SKU-BRAVO,96.0,12.5,False
2023-09-18,SKU-BRAVO,86.0,12.5,False
2023-09-19,SKU-BRAVO,70.0,12.5,False
2023-09-20,SKU-BRAVO,79.0,12.5,False
2023-09-21,SKU-BRAVO,76.0,12.5,False
2023-09-22,SKU-BRAVO,95.0,12.5,False
2023-09-23,SKU-BRAVO,96.0,12.5,False
2023-09-24,SKU-BRAVO,94.0,12.5,False
2023-09-25,SKU-BRAVO,90.0,12.5,False
2023-09-26,SKU-BRAVO,62.0,12.5,False
2023-09-27,SKU-BRAVO,84.0,12.5,False
2023-09-28,SKU-BRAVO,93.0,12.5,False
2023-09-29,SKU-BRAVO,93.0,12.5,False
2023-09-30,SKU-BRAVO,104.0,12.5,False
2023-10-01,SKU-BRAVO,72.0,12.5,False
2023-10-02,SKU-BRAVO,68.0,12.5,False
2023-10-03,SKU-BRAVO,86.0,12.5,False
2023-10-04,SKU-BRAVO,65.0,12.5,False
2023-10-05,SKU-BRAVO,55.0,12.5,False
2023-10-06,SKU-BRAVO,96.0,12.5,False
2023-10-07,SKU-BRAVO,79.0,12.5,False
2023-10-08,SKU-BRAVO,72.0,12.5,False
2023-10-09,SKU-BRAVO,61.0,12.5,False
2023-10-10,SKU-BRAVO,102.0,10.62,True
2023-10-11,SKU-BRAVO,105.0,10.62,True
2023-10-12,SKU-BRAVO,123.0,10.62,True
2023-10-13,SKU-BRAVO,145.0,10.62,True
2023-10-14,SKU-BRAVO,97.0,10.62,True
2023-10-15,SKU-BRAVO,135.0,10.62,True
2023-10-16,SKU-BRAVO,103.0,10.62,True
2023-10-17,SKU-BRAVO,102.0,10.62,True
2023-10-18,SKU-BRAVO,78.0,12.5,False
2023-10-19,SKU-BRAVO,73.0,12.5,False
2023-10-20,SKU-BRAVO,61.0,12.5,False
2023-10-21,SKU-BRAVO,102.0,12.5,False
2023-10-22,SKU-BRAVO,61.0,12.5,False
2023-10-23,SKU-BRAVO,72.0,12.5,False
2023-10-24,SKU-BRAVO,70.0,12.5,False
2023-10-25,SKU-BRAVO,82.0,12.5,False
2023-10-26,SKU-BRAVO,66.0,12.5,False
2023-10-27,SKU-BRAVO,86.0,12.5,False
2023-10-28,SKU-BRAVO,70.0,12.5,False
2023-10-29,SKU-BRAVO,77.0,12.5,False
2023-10-30,SKU-BRAVO,60.0,12.5,False
2023-10-31,SKU-BRAVO,62.0,12.5,False
2023-11-01,SKU-BRAVO,84.0,12.5,False
2023-11-02,SKU-BRAVO,71.0,12.5,False
2023-11-03,SKU-BRAVO,74.0,12.5,False
2023-11-04,SKU-BRAVO,99.0,12.5,False
2023-11-05,SKU-BRAVO,68.0,12.5,False
2023-11-06,SKU-BRAVO,58.0,12.5,False
2023-11-07,SKU-BRAVO,70.0,12.5,False
2023-11-08,SKU-BRAVO,53.0,12.5,False
2023-11-09,SKU-BRAVO,76.0,12.5,False
2023-11-10,SKU-BRAVO,82.0,12.5,False
2023-11-11,SKU-BRAVO,67.0,12.5,False
2023-11-12,SKU-BRAVO,57.0,12.5,False
2023-11-13,SKU-BRAVO,65.0,12.5,False
2023-11-14,SKU-BRAVO,62.0,12.5,False
2023-11-15,SKU-BRAVO,54.0,12.5,False
2023-11-16,SKU-BRAVO,69.0,12.5,False
2023-11-17,SKU-BRAVO,49.0,12.5,False
2023-11-18,SKU-BRAVO,67.0,12.5,False
2023-11-19,SKU-BRAVO,57.0,12.5,False
2023-11-20,SKU-BRAVO,59.0,12.5,False
2023-11-21,SKU-BRAVO,63.0,12.5,False
2023-11-22,SKU-BRAVO,50.0,12.5,False
2023-11-23,SKU-BRAVO,68.0,12.5,False
2023-11-24,SKU-BRAVO,65.0,12.5,False
2023-11-25,SKU-BRAVO,63.0,12.5,False
2023-11-26,SKU-BRAVO,48.0,12.5,False
2023-11-27,SKU-BRAVO,50.0,12.5,False
2023-11-28,SKU-BRAVO,62.0,12.5,False
2023-11-29,SKU-BRAVO,51.0,12.5,False
2023-11-30,SKU-BRAVO,62.0,12.5,False
2023-12-01,SKU-BRAVO,75.0,12.5,False
2023-12-02,SKU-BRAVO,78.0,12.5,False
2023-12-03,SKU-BRAVO,71.0,12.5,False
2023-12-04,SKU-BRAVO,57.0,12.5,False
2023-12-05,SKU-BRAVO,49.0,12.5,False
2023-12-06,SKU-BRAVO,67.0,12.5,False
2023-12-07,SKU-BRAVO,63.0,12.5,False
2023-12-08,SKU-BRAVO,74.0,12.5,False
2023-12-09,SKU-BRAVO,114.0,10.62,True
2023-12-10,SKU-BRAVO,114.0,10.62,True
2023-12-11,SKU-BRAVO,111.0,10.62,True
2023-12-12,SKU-BRAVO,107.0,10.62,True
2023-12-13,SKU-BRAVO,62.0,12.5,False
2023-12-14,SKU-BRAVO,63.0,12.5,False
2023-12-15,SKU-BRAVO,89.0,12.5,False
2023-12-16,SKU-BRAVO,93.0,12.5,False
2023-12-17,SKU-BRAVO,88.0,12.5,False
2023-12-18,SKU-BRAVO,73.0,12.5,False
2023-12-19,SKU-BRAVO,95.0,12.5,False
2023-12-20,SKU-BRAVO,76.0,12.5,False
2023-12-21,SKU-BRAVO,91.0,12.5,False
2023-12-22,SKU-BRAVO,85.0,12.5,False
2023-12-23,SKU-BRAVO,87.0,12.5,False
2023-12-24,SKU-BRAVO,99.0,12.5,False
2023-12-25,SKU-BRAVO,75.0,12.5,False
2023-12-26,SKU-BRAVO,63.0,12.5,False
2023-12-27,SKU-BRAVO,70.0,12.5,False
2023-12-28,SKU-BRAVO,77.0,12.5,False
2023-12-29,SKU-BRAVO,112.0,12.5,False
2023-12-30,SKU-BRAVO,93.0,12.5,False
2023-12-31,SKU-BRAVO,88.0,12.5,False
2024-01-01,SKU-BRAVO,50.0,12.5,False
2024-01-02,SKU-BRAVO,60.0,12.5,False
2024-01-03,SKU-BRAVO,63.0,12.5,False
2024-01-04,SKU-BRAVO,75.0,12.5,False
2024-01-05,SKU-BRAVO,58.0,12.5,False
2024-01-06,SKU-BRAVO,73.0,12.5,False
2024-01-07,SKU-BRAVO,61.0,12.5,False
2024-01-08,SKU-BRAVO,51.0,12.5,False
2024-01-09,SKU-BRAVO,58.0,12.5,False
2024-01-10,SKU-BRAVO,57.0,12.5,False
2024-01-11,SKU-BRAVO,41.0,12.5,False
2024-01-12,SKU-BRAVO,71.0,12.5,False
2024-01-13,SKU-BRAVO,74.0,12.5,False
2024-01-14,SKU-BRAVO,56.0,12.5,False
2024-01-15,SKU-BRAVO,49.0,12.5,False
2024-01-16,SKU-BRAVO,71.0,12.5,False
2024-01-17,SKU-BRAVO,62.0,12.5,False
2024-01-18,SKU-BRAVO,71.0,12.5,False
2024-01-19,SKU-BRAVO,80.0,12.5,False
2024-01-20,SKU-BRAVO,65.0,12.5,False
2024-01-21,SKU-BRAVO,67.0,12.5,False
2024-01-22,SKU-BRAVO,59.0,12.5,False
2024-01-23,SKU-BRAVO,60.0,12.5,False
2024-01-24,SKU-BRAVO,61.0,12.5,False
2024-01-25,SKU-BRAVO,64.0,12.5,False
2024-01-26,SKU-BRAVO,79.0,12.5,False
2024-01-27,SKU-BRAVO,125.0,10.62,True
2024-01-28,SKU-BRAVO,103.0,10.62,True
2024-01-29,SKU-BRAVO,103.0,10.62,True
2024-01-30,SKU-BRAVO,111.0,10.62,True
2024-01-31,SKU-BRAVO,94.0,10.62,True
2024-02-01,SKU-BRAVO,104.0,10.62,True
2024-02-02,SKU-BRAVO,119.0,10.62,True
2024-02-03,SKU-BRAVO,68.0,12.5,False
2024-02-04,SKU-BRAVO,63.0,12.5,False
2024-02-05,SKU-BRAVO,60.0,12.5,False
2024-02-06,SKU-BRAVO,82.0,12.5,False
2024-02-07,SKU-BRAVO,77.0,12.5,False
2024-02-08,SKU-BRAVO,72.0,12.5,False
2024-02-09,SKU-BRAVO,72.0,12.5,False
2024-02-10,SKU-BRAVO,100.0,12.5,False
2024-02-11,SKU-BRAVO,69.0,12.5,False
2024-02-12,SKU-BRAVO,67.0,12.5,False
2024-02-13,SKU-BRAVO,69.0,12.5,False
2024-02-14,SKU-BRAVO,70.0,12.5,False
2024-02-15,SKU-BRAVO,84.0,12.5,False
2024-02-16,SKU-BRAVO,75.0,12.5,False
2024-02-17,SKU-BRAVO,103.0,12.5,False
2024-02-18,SKU-BRAVO,60.0,12.5,False
2024-02-19,SKU-BRAVO,77.0,12.5,False
2024-02-20,SKU-BRAVO,59.0,12.5,False
2024-02-21,SKU-BRAVO,88.0,12.5,False
2024-02-22,SKU-BRAVO,69.0,12.5,False
2024-02-23,SKU-BRAVO,78.0,12.5,False
2024-02-24,SKU-BRAVO,93.0,12.5,False
2024-02-25,SKU-BRAVO,84.0,12.5,False
2024-02-26,SKU-BRAVO,61.0,12.5,False
2024-02-27,SKU-BRAVO,68.0,12.5,False
2024-02-28,SKU-BRAVO,58.0,12.5,False
2024-02-29,SKU-BRAVO,77.0,12.5,False
2024-03-01,SKU-BRAVO,80.0,12.5,False
2024-03-02,SKU-BRAVO,81.0,12.5,False
2024-03-03,SKU-BRAVO,67.0,12.5,False
2024-03-04,SKU-BRAVO,71.0,12.5,False
2024-03-05,SKU-BRAVO,66.0,12.5,False
2024-03-06,SKU-BRAVO,81.0,12.5,False
2024-03-07,SKU-BRAVO,95.0,12.5,False
2024-03-08,SKU-BRAVO,61.0,12.5,False
2024-03-09,SKU-BRAVO,87.0,12.5,False
2024-03-10,SKU-BRAVO,72.0,12.5,False
2024-03-11,SKU-BRAVO,142.0,10.62,True
2024-03-12,SKU-BRAVO,113.0,10.62,True
2024-03-13,SKU-BRAVO,130.0,10.62,True
2024-03-14,SKU-BRAVO,118.0,10.62,True
2024-03-15,SKU-BRAVO,163.0,10.62,True
2024-03-16,SKU-BRAVO,158.0,10.62,True
2024-03-17,SKU-BRAVO,132.0,10.62,True
2024-03-18,SKU-BRAVO,85.0,12.5,False
2024-03-19,SKU-BRAVO,77.0,12.5,False
2024-03-20,SKU-BRAVO,63.0,12.5,False
2024-03-21,SKU-BRAVO,91.0,12.5,False
2024-03-22,SKU-BRAVO,94.0,12.5,False
2024-03-23,SKU-BRAVO,93.0,12.5,False
2024-03-24,SKU-BRAVO,93.0,12.5,False
2024-03-25,SKU-BRAVO,98.0,12.5,False
2024-03-26,SKU-BRAVO,70.0,12.5,False
2024-03-27,SKU-BRAVO,74.0,12.5,False
2024-03-28,SKU-BRAVO,106.0,12.5,False
2024-03-29,SKU-BRAVO,112.0,12.5,False
2024-03-30,SKU-BRAVO,88.0,12.5,False
2024-03-31,SKU-BRAVO,71.0,12.5,False
2024-04-01,SKU-BRAVO,79.0,12.5,False
2024-04-02,SKU-BRAVO,79.0,12.5,False
2024-04-03,SKU-BRAVO,67.0,12.5,False
2024-04-04,SKU-BRAVO,90.0,12.5,False
2024-04-05,SKU-BRAVO,79.0,12.5,False
2024-04-06,SKU-BRAVO,84.0,12.5,False
2024-04-07,SKU-BRAVO,99.0,12.5,False
2024-04-08,SKU-BRAVO,81.0,12.5,False
2024-04-09,SKU-BRAVO,87.0,12.5,False
2024-04-10,SKU-BRAVO,97.0,12.5,False
2024-04-11,SKU-BRAVO,103.0,12.5,False
2024-04-12,SKU-BRAVO,95.0,12.5,False
2024-04-13,SKU-BRAVO,105.0,12.5,False
2024-04-14,SKU-BRAVO,80.0,12.5,False
2024-04-15,SKU-BRAVO,114.0,12.5,False
2024-04-16,SKU-BRAVO,99.0,12.5,False
2024-04-17,SKU-BRAVO,78.0,12.5,False
2024-04-18,SKU-BRAVO,95.0,12.5,False
2024-04-19,SKU-BRAVO,113.0,12.5,False
2024-04-20,SKU-BRAVO,115.0,12.5,False
2024-04-21,SKU-BRAVO,116.0,12.5,False
2024-04-22,SKU-BRAVO,112.0,12.5,False
2024-04-23,SKU-BRAVO,86.0,12.5,False
2024-04-24,SKU-BRAVO,93.0,12.5,False
2024-04-25,SKU-BRAVO,80.0,12.5,False
2024-04-26,SKU-BRAVO,109.0,12.5,False
2024-04-27,SKU-BRAVO,112.0,12.5,False
2024-04-28,SKU-BRAVO,131.0,12.5,False
2024-04-29,SKU-BRAVO,98.0,12.5,False
2024-04-30,SKU-BRAVO,67.0,12.5,False
2024-05-01,SKU-BRAVO,87.0,12.5,False
2024-05-02,SKU-BRAVO,102.0,12.5,False
2024-05-03,SKU-BRAVO,88.0,12.5,False
2024-05-04,SKU-BRAVO,99.0,12.5,False
2024-05-05,SKU-BRAVO,92.0,12.5,False
2024-05-06,SKU-BRAVO,176.0,10.62,True
2024-05-07,SKU-BRAVO,161.0,10.62,True
2024-05-08,SKU-BRAVO,146.0,10.62,True
2024-05-09,SKU-BRAVO,113.0,12.5,False
2024-05-10,SKU-BRAVO,101.0,12.5,False
2024-05-11,SKU-BRAVO,107.0,12.5,False
2024-05-12,SKU-BRAVO,80.0,12.5,False
2024-05-13,SKU-BRAVO,89.0,12.5,False
2024-05-14,SKU-BRAVO,108.0,12.5,False
2024-05-15,SKU-BRAVO,77.0,12.5,False
2024-05-16,SKU-BRAVO,103.0,12.5,False
2024-05-17,SKU-BRAVO,122.0,12.5,False
2024-05-18,SKU-BRAVO,110.0,12.5,False
2024-05-19,SKU-BRAVO,104.0,12.5,False
2024-05-20,SKU-BRAVO,86.0,12.5,False
2024-05-21,SKU-BRAVO,118.0,12.5,False
2024-05-22,SKU-BRAVO,117.0,12.5,False
2024-05-23,SKU-BRAVO,109.0,12.5,False
2024-05-24,SKU-BRAVO,85.0,12.5,False
2024-05-25,SKU-BRAVO,101.0,12.5,False
2024-05-26,SKU-BRAVO,115.0,12.5,False
2024-05-27,SKU-BRAVO,128.0,12.5,False
2024-05-28,SKU-BRAVO,105.0,12.5,False
2024-05-29,SKU-BRAVO,120.0,12.5,False
2024-05-30,SKU-BRAVO,97.0,12.5,False
2024-05-31,SKU-BRAVO,111.0,12.5,False
2024-06-01,SKU-BRAVO,119.0,12.5,False
2024-06-02,SKU-BRAVO,108.0,12.5,False
2024-06-03,SKU-BRAVO,82.0,12.5,False
2024-06-04,SKU-BRAVO,115.0,12.5,False
2024-06-05,SKU-BRAVO,122.0,12.5,False
2024-06-06,SKU-BRAVO,90.0,12.5,False
2024-06-07,SKU-BRAVO,93.0,12.5,False
2024-06-08,SKU-BRAVO,126.0,12.5,False
2024-06-09,SKU-BRAVO,93.0,12.5,False
2024-06-10,SKU-BRAVO,70.0,12.5,False
2024-06-11,SKU-BRAVO,114.0,12.5,False
2024-06-12,SKU-BRAVO,106.0,12.5,False
2024-06-13,SKU-BRAVO,100.0,12.5,False
2024-06-14,SKU-BRAVO,149.0,12.5,False
2024-06-15,SKU-BRAVO,208.0,10.62,True
2024-06-16,SKU-BRAVO,157.0,10.62,True
2024-06-17,SKU-BRAVO,180.0,10.62,True
2024-06-18,SKU-BRAVO,88.0,12.5,False
2024-06-19,SKU-BRAVO,93.0,12.5,False
2024-06-20,SKU-BRAVO,113.0,12.5,False
2024-06-21,SKU-BRAVO,106.0,12.5,False
2024-06-22,SKU-BRAVO,112.0,12.5,False
2024-06-23,SKU-BRAVO,127.0,12.5,False
2024-06-24,SKU-BRAVO,117.0,12.5,False
2024-06-25,SKU-BRAVO,114.0,12.5,False
2024-06-26,SKU-BRAVO,111.0,12.5,False
2024-06-27,SKU-BRAVO,114.0,12.5,False
2024-06-28,SKU-BRAVO,138.0,12.5,False
2024-06-29,SKU-BRAVO,119.0,12.5,False
2024-06-30,SKU-BRAVO,129.0,12.5,False
2024-07-01,SKU-BRAVO,90.0,12.5,False
2024-07-02,SKU-BRAVO,98.0,12.5,False
2024-07-03,SKU-BRAVO,83.0,12.5,False
2024-07-04,SKU-BRAVO,101.0,12.5,False
2024-07-05,SKU-BRAVO,122.0,12.5,False
2024-07-06,SKU-BRAVO,143.0,12.5,False
2024-07-07,SKU-BRAVO,92.0,12.5,False
2024-07-08,SKU-BRAVO,103.0,12.5,False
2024-07-09,SKU-BRAVO,96.0,12.5,False
2024-07-10,SKU-BRAVO,91.0,12.5,False
2024-07-11,SKU-BRAVO,88.0,12.5,False
2024-07-12,SKU-BRAVO,113.0,12.5,False
2024-07-13,SKU-BRAVO,89.0,12.5,False
2024-07-14,SKU-BRAVO,102.0,12.5,False
2024-07-15,SKU-BRAVO,102.0,12.5,False
2024-07-16,SKU-BRAVO,91.0,12.5,False
2024-07-17,SKU-BRAVO,86.0,12.5,False
2024-07-18,SKU-BRAVO,84.0,12.5,False
2024-07-19,SKU-BRAVO,140.0,12.5,False
2024-07-20,SKU-BRAVO,94.0,12.5,False
2024-07-21,SKU-BRAVO,121.0,12.5,False
2024-07-22,SKU-BRAVO,109.0,12.5,False
2024-07-23,SKU-BRAVO,93.0,12.5,False
2024-07-24,SKU-BRAVO,83.0,12.5,False
2024-07-25,SKU-BRAVO,117.0,12.5,False
2024-07-26,SKU-BRAVO,136.0,12.5,False
2024-07-27,SKU-BRAVO,99.0,12.5,False
2024-07-28,SKU-BRAVO,93.0,12.5,False
2024-07-29,SKU-BRAVO,113.0,12.5,False
2024-07-30,SKU-BRAVO,101.0,12.5,False
2024-07-31,SKU-BRAVO,124.0,12.5,False
2024-08-01,SKU-BRAVO,92.0,12.5,False
2024-08-02,SKU-BRAVO,115.0,12.5,False
2024-08-03,SKU-BRAVO,92.0,12.5,False
2024-08-04,SKU-BRAVO,123.0,12.5,False
2024-08-05,SKU-BRAVO,87.0,12.5,False
2024-08-06,SKU-BRAVO,65.0,12.5,False
2024-08-07,SKU-BRAVO,93.0,12.5,False
2024-08-08,SKU-BRAVO,96.0,12.5,False
2024-08-09,SKU-BRAVO,133.0,12.5,False
2024-08-10,SKU-BRAVO,104.0,12.5,False
2024-08-11,SKU-BRAVO,158.0,10.62,True
2024-08-12,SKU-BRAVO,173.0,10.62,True
2024-08-13,SKU-BRAVO,191.0,10.62,True
2024-08-14,SKU-BRAVO,156.0,10.62,True
2024-08-15,SKU-BRAVO,186.0,10.62,True
2024-08-16,SKU-BRAVO,186.0,10.62,True
2024-08-17,SKU-BRAVO,102.0,12.5,False
2024-08-18,SKU-BRAVO,92.0,12.5,False
2024-08-19,SKU-BRAVO,92.0,12.5,False
2024-08-20,SKU-BRAVO,78.0,12.5,False
2024-08-21,SKU-BRAVO,105.0,12.5,False
2024-08-22,SKU-BRAVO,75.0,12.5,False
2024-08-23,SKU-BRAVO,115.0,12.5,False
2024-08-24,SKU-BRAVO,117.0,12.5,False
2024-08-25,SKU-BRAVO,87.0,12.5,False
2024-08-26,SKU-BRAVO,79.0,12.5,False
2024-08-27,SKU-BRAVO,84.0,12.5,False
2024-08-28,SKU-BRAVO,93.0,12.5,False
2024-08-29,SKU-BRAVO,100.0,12.5,False
